ERP_F_5,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (no.),,,,146081,146455,146343,144365,143561,
ERP_F_6,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (no.),,,,183670,184809,184196,178638,168848,
ERP_F_7,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (no.),,,,212941,213305,213262,209165,199475,
ERP_F_8,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (no.),,,,213300,214655,216449,216918,214718,
ERP_F_9,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (no.),,,,189732,196570,202483,207052,208721,
ERP_F_10,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (no.),,,,175071,174960,176344,179040,182607,
ERP_F_11,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (no.),,,,173343,176216,177522,177857,173919,
ERP_F_12,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (no.),,,,157070,156517,157066,159248,163049,
ERP_F_13,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (no.),,,,150464,152648,155199,156540,153411,
ERP_F_14,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (no.),,,,131296,134401,136979,140669,141428,
ERP_F_15,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (no.),,,,112506,114245,116863,120129,121220,
ERP_F_16,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (no.),,,,89462,95036,98968,103470,105731,
ERP_F_17,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (no.),,,,65323,66739,69399,72667,75786,
ERP_F_18,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (no.),,,,48856,50106,51684,53415,54825,
ERP_F_19,Estimated resident population - Females - year ended 30 June,Females - 85 and over (no.),,,,60859,61072,61437,62221,63544,
ERP_F_21,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (%),,,,6.3,6.2,6,5.9,5.8,
ERP_F_22,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (%),,,,6.2,6.2,6.2,6.1,6.1,
ERP_F_23,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (%),,,,5.6,5.7,5.8,5.9,6,
ERP_F_24,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (%),,,,5.7,5.6,5.5,5.4,5.4,
ERP_F_25,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (%),,,,7.1,7.1,7,6.7,6.4,
ERP_F_26,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (%),,,,8.3,8.2,8.1,7.9,7.5,
ERP_F_27,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (%),,,,8.3,8.2,8.2,8.2,8.1,
ERP_F_28,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (%),,,,7.4,7.5,7.7,7.8,7.9,
ERP_F_29,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (%),,,,6.8,6.7,6.7,6.7,6.9,
ERP_F_30,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (%),,,,6.7,6.8,6.7,6.7,6.6,
ERP_F_31,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (%),,,,6.1,6,6,6,6.2,
ERP_F_32,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (%),,,,5.8,5.9,5.9,5.9,5.8,
ERP_F_33,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (%),,,,5.1,5.2,5.2,5.3,5.3,
ERP_F_34,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (%),,,,4.4,4.4,4.4,4.5,4.6,
ERP_F_35,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (%),,,,3.5,3.6,3.8,3.9,4,
ERP_F_36,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (%),,,,2.5,2.6,2.6,2.7,2.9,
ERP_F_37,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (%),,,,1.9,1.9,2,2,2.1,
ERP_F_38,Estimated resident population - Females - year ended 30 June,Females - 85 and over (%),,,,2.4,2.3,2.3,2.3,2.4,
ERP_P_2,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (no.),,,,333812,330735,328698,324225,318817,
ERP_P_3,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (no.),,,,328274,331510,334293,334408,332238,
ERP_P_4,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (no.),,,,296558,305007,313521,321763,325830,
ERP_P_5,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (no.),,,,300749,302522,303324,299690,297285,
ERP_P_6,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (no.),,,,374955,378472,380100,370138,351182,
ERP_P_7,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (no.),,,,426063,428742,429424,421352,402608,
ERP_P_8,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (no.),,,,423877,426716,429911,430804,425842,
ERP_P_9,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (no.),,,,381173,394475,405999,414568,417501,
ERP_P_10,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (no.),,,,349952,349941,351916,356697,363363,
ERP_P_11,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (no.),,,,339549,346803,350792,352248,345524,
ERP_P_12,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (no.),,,,310971,309464,310109,314041,320849,
ERP_P_13,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (no.),,,,295430,300566,305674,308477,303727,
ERP_P_14,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (no.),,,,254094,259578,264722,271600,274032,
ERP_P_15,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (no.),,,,218828,220696,224301,229392,230571,
ERP_P_16,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (no.),,,,174217,184717,191281,199010,201931,
ERP_P_17,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (no.),,,,123137,126451,132238,138340,144273,
ERP_P_18,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (no.),,,,87888,90301,93332,97139,100209,
ERP_P_19,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (no.),,,,97083,97859,99069,100987,103982,
ERP_P_21,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (%),,,,6.5,6.4,6.3,6.1,6.1,
ERP_P_22,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (%),,,,6.4,6.4,6.4,6.3,6.3,
ERP_P_23,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (%),,,,5.8,5.9,6,6.1,6.2,
ERP_P_24,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (%),,,,5.9,5.8,5.8,5.7,5.7,
ERP_P_25,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (%),,,,7.3,7.3,7.2,7,6.7,
ERP_P_26,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (%),,,,8.3,8.3,8.2,8,7.7,
ERP_P_27,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (%),,,,8.3,8.2,8.2,8.2,8.1,
ERP_P_28,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (%),,,,7.4,7.6,7.7,7.8,7.9,
ERP_P_29,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (%),,,,6.8,6.7,6.7,6.7,6.9,
ERP_P_30,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (%),,,,6.6,6.7,6.7,6.7,6.6,
ERP_P_31,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (%),,,,6.1,6,5.9,5.9,6.1,
ERP_P_32,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (%),,,,5.8,5.8,5.8,5.8,5.8,
ERP_P_33,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (%),,,,5,5,5,5.1,5.2,
ERP_P_34,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (%),,,,4.3,4.3,4.3,4.3,4.4,
ERP_P_35,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (%),,,,3.4,3.6,3.6,3.8,3.8,
ERP_P_36,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (%),,,,2.4,2.4,2.5,2.6,2.7,
ERP_P_37,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (%),,,,1.7,1.7,1.8,1.8,1.9,
ERP_P_38,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (%),,,,1.9,1.9,1.9,1.9,2,
BD_2,Births and deaths - year ended 31 December,Births (no.),,,65390,65288,72514,66657,63979,67928,
BD_3,Births and deaths - year ended 31 December,Total fertility rate (births per female) (rate),,,1.69,1.68,1.69,1.67,1.65,1.62,
BD_4,Births and deaths - year ended 31 December,Deaths (no.),,,28543,28198,28708,29959,28131,30278,
BD_5,Births and deaths - year ended 31 December,Standardised death rate (per 1000 people) (rate),,,5.1,5,4.9,4.9,4.8,4.7,
MIGRATION_2,Internal and overseas migration - at 30 June,Internal arrivals (no.),,,,78261,82430,80637,73040,76105,81937
MIGRATION_3,Internal and overseas migration - at 30 June,Internal departures (no.),,,,96760,109694,106192,103127,110954,133675
MIGRATION_4,Internal and overseas migration - at 30 June,Net internal migration (no.),,,,-18499,-27264,-25555,-30087,-34849,-51738
MIGRATION_5,Internal and overseas migration - at 30 June,Overseas arrivals (no.),,,,174907,168828,171334,152526,64156,128407
MIGRATION_6,Internal and overseas migration - at 30 June,Overseas departures (no.),,,,83867,91021,98931,102443,71401,73521
MIGRATION_7,Internal and overseas migration - at 30 June,Net overseas migration (no.),,,,91040,77807,72403,50083,-7245,54886
CENSUS_34,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (no.),54748,,70137,,,,,90939,
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),1.2,,1.5,,,,,1.7,
CENSUS_4,Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),,,2.9,,,,,2.7,
CENSUS_5,Overseas born population - Census,Born in North-West Europe (%),,,5.2,,,,,4.9,
CENSUS_6,Overseas born population - Census,Born in Southern and Eastern Europe (%),,,3.8,,,,,3.5,
CENSUS_7,Overseas born population - Census,Born in North Africa and the Middle East (%),,,3.8,,,,,4.2,
CENSUS_8,Overseas born population - Census,Born in South-East Asia (%),,,5.7,,,,,6.2,
CENSUS_9,Overseas born population - Census,Born in North-East Asia (%),,,7.1,,,,,7,
CENSUS_10,Overseas born population - Census,Born in Southern and Central Asia (%),,,5.1,,,,,6.7,
CENSUS_11,Overseas born population - Census,Born in Americas (%),,,1.8,,,,,2,
CENSUS_12,Overseas born population - Census,Born in Sub-Saharan Africa (%),,,1.3,,,,,1.3,
CENSUS_35,Overseas born population - Census,Total born overseas (no.),,,1769607,,,,,2017171,
CENSUS_13,Overseas born population - Census,Total born overseas (%),,,36.7,,,,,38.6,
CENSUS_15,Religious affiliation - Census,Buddhism (%),4.1,,3.9,,,,,3.8,
CENSUS_16,Religious affiliation - Census,Christianity (%),60.9,,51.7,,,,,45.8,
CENSUS_17,Religious affiliation - Census,Hinduism (%),2.6,,3.5,,,,,4.8,
CENSUS_18,Religious affiliation - Census,Islam (%),4.7,,5.3,,,,,6.3,
CENSUS_19,Religious affiliation - Census,Judaism (%),0.9,,0.7,,,,,0.7,
CENSUS_20,Religious affiliation - Census,Other religions (%),0.9,,1,,,,,1.3,
CENSUS_40,Religious affiliation - Census,"Secular beliefs, other spiritual beliefs or no religion (%)",17.8,,25,,,,,30.7,
CENSUS_22,Religious affiliation - Census,Religious affiliation inadequately described or not stated (%),8.1,,8.8,,,,,6.5,
CENSUS_36,Australian citizenship - Census,Australian citizen (no.),3624996,,3835029,,,,,4226691,
CENSUS_37,Australian citizenship - Census,Not an Australian citizen (no.),491092,,680121,,,,,768135,
CENSUS_38,Australian citizenship - Census,Australian citizenship not stated (no.),275595,,308851,,,,,236323,
CENSUS_29,Australian citizenship - Census,Australian citizen (%),82.5,,79.5,,,,,80.8,
CENSUS_30,Australian citizenship - Census,Not an Australian citizen (%),11.2,,14.1,,,,,14.7,
CENSUS_31,Australian citizenship - Census,Australian citizenship not stated (%),6.3,,6.4,,,,,4.5,
CENSUS_39,Speaks a language other than English at home - Census,Speaks a language other than English at home (no.),1425533,,1727575,,,,,1957409,
CENSUS_33,Speaks a language other than English at home - Census,Speaks a language other than English at home (%),32.5,,35.8,,,,,37.4,
ADFS_2,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (no.),,,,,,,,13192,
ADFS_3,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (no.),,,,,,,,55054,
ADFS_4,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (%),,,,,,,,0.3,
ADFS_5,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (%),,,,,,,,1.3,
ING_ERP_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),,,86949,,,,,,
ING_CULTID,Culture,"Identifies with tribal group, language group, clan, mission or regional group (%)",,51.7,,,,57.4,,,
ING_HLTC1,Culture,Recognises an area as homelands/traditional country (%),,66.2,,,,72.6,,,
ING_HLTC2,Culture,Recognises and lives in homelands/traditional country (%),,8.8,,,,9.5,,,
ING_HLTC3,Culture,Recognises and allowed to visit homelands/traditional country (%),,51.5,,,,57.8,,,
ING_LANG1,Language - Census,Speakers of an Aboriginal or Torres Strait Islander language who identify as Aboriginal and/or Torres Strait Islander (%),0.7,,0.7,,,,,1.8,
ING_LANG2,Language - Census,Speaks English at home (%),97.4,,97.2,,,,,96.2,
ING_EETP1,"Engagement in employment, education or training - Census",Fully engaged (%),48.8,,50.5,,,,,,
ING_EETP2,"Engagement in employment, education or training - Census",Partially or at least partially engaged (%),17,,16.4,,,,,,
ING_EETP3,"Engagement in employment, education or training - Census",Not engaged (%),34.2,,33.1,,,,,,
ING_YR12ATT,Education - Census,Attained year 12 or equivalent or Certificate III or above (aged 20-24 years) (%),60.4,,71.1,,,,,,
ING_EMP1,Labour force status - Census,Employed (no.),17326,,24170,,,,,,
ING_EMP2,Labour force status - Census,% of total labour force employed,86.7,,88.1,,,,,,
ING_UNEMP1,Labour force status - Census,Unemployed (no.),2649,,3276,,,,,,
ING_UNEMP2,Labour force status - Census,% of total labour force unemployed,13.3,,11.9,,,,,,
ING_LABF,Labour force status - Census,In the labour force (no.),19981,,27446,,,,,,
ING_LFPR,Labour force status - Census,Labour force participation rate (%),61.1,,64.1,,,,,,
ING_NILF,Labour force status - Census,Not in the labour force (%),38.9,,35.9,,,,,,
ING_1564,Labour force status - Census,Total responding population aged 15-64 years (no.),32721,,42811,,,,,,
ING_EMP3,Labour force status - Census,% of total Census responding population employed,53,,56.5,,,,,,
ING_UA1,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),4889,,6843,,,,,8740,
ING_UA2,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),13.6,,14.5,,,,,14.1,
ING_UPCC1,Unpaid child care - Census,Cared for own child/children (no.),7298,,9655,,,,,12958,
ING_UPCC2,Unpaid child care - Census,Cared for own child/children (%),20.2,,20.5,,,,,21,
ING_UPCC3,Unpaid child care - Census,Cared for other child/children (no.),2967,,3821,,,,,3196,
ING_UPCC4,Unpaid child care - Census,Cared for other child/children (%),8.2,,8.1,,,,,5.2,
ING_UPCC5,Unpaid child care - Census,Total provided unpaid child care (no.),10710,,14070,,,,,16648,
ING_UPCC6,Unpaid child care - Census,Total provided unpaid child care (%),29.7,,29.9,,,,,26.9,
ING_UPCC7,Unpaid child care - Census,Did not provide unpaid child care (no.),22124,,29967,,,,,42401,
ING_UPCC8,Unpaid child care - Census,Did not provide unpaid child care (%),61.4,,63.6,,,,,68.6,
ING_VOLWP1,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (no.),4950,,7455,,,,,6647,
ING_VOLWP2,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (%),13.7,,15.8,,,,,10.8,
ING_SAHLTH,Self-assessed health,Excellent/very good self-assessed health (%),,38.3,,,,47.7,,,
ING_DISAB1,Disability status,Profound/severe core activity limitation (no.),,,,,,8710,,,
ING_DISAB2,Disability status,Moderate/mild core activity limitation (no.),,,,,,10819,,,
ING_DISAB3,Disability status,Schooling/employment restriction only (no.),,,,,,5392,,,
ING_DISAB4,Disability status,No limitation or specific restriction (no.),,,,,,4968,,,
ING_DISAB5,Disability status,Total with disability (no.),,,,,,29784,,,
ING_DISAB6,Disability status,Total with disability (%),,,,,,38,,,
ING_DISAB7,Disability status,Has no disability or long-term health condition (%),,,,,,64,,,
ING_LTHC1,Current long-term health conditions,No current long-term health conditions (%),,,,,,26.4,,,
ING_LTHC2,Current long-term health conditions,One long-term health condition (no.),,,,,,12654,,,
ING_LTHC3,Current long-term health conditions,Two long-term health conditions (no.),,,,,,9616,,,
ING_LTHC4,Current long-term health conditions,Three or more long-term health conditions (no.),,,,,,37426,,,
ING_LTHC5,Current long-term health conditions,Total with one or more current long-term health conditions (no.),,,,,,58617,,,
ING_LTHC6,Current long-term health conditions,Total with one or more current long-term health conditions (%),,,,,,74.7,,,
ING_USP1,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (no.),,,,,,9255,,,
ING_USP2,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (%),,,,,,11.9,,,
ING_USP3,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider is (no.),,,,,,26993,,,
ING_USP4,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider (%),,,,,,34.4,,,
ING_ALC1,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (no.),,30029,,,,40483,,,
ING_ALC2,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (%),,70.9,,,,80.2,,,
ING_SMK1,Health risk factor - Smoker status,Ex smoker/never smoked (no.),,25803,,,,36260,,,
ING_SMK2,Health risk factor - Smoker status,Ex smoker/never smoked (%),,61,,,,71.9,,,
ING_ASHP,Appropriately sized housing - Census,Persons living in appropriately sized dwellings (Closing the Gap measure) (%),84.4,,85.9,,,,,88.2,
ING_ONEBR,Appropriately sized housing - Census,Persons living in a dwelling requiring one additional bedroom (%),11.9,,10.7,,,,,8.9,
ING_TWOBR,Appropriately sized housing - Census,Persons living in a dwelling requiring two additional bedrooms (%),2.8,,2.5,,,,,2.2,
ING_THRBR,Appropriately sized housing - Census,Persons living in a dwelling requiring three additional bedrooms (%),0.6,,0.6,,,,,0.5,
ING_FOUBR,Appropriately sized housing - Census,Persons living in a dwelling requiring four or more additional bedrooms (%),0.3,,0.3,,,,,0.2,
ING_TTYPE1,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),20523,,27813,,,,,36113,
ING_TTYPE3,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),39.3,,41.4,,,,,41,
ING_TTYPE2,Tenure type - Census,Renter (no.),29543,,36526,,,,,49642,
ING_TTYPE4,Tenure type - Census,Renter (%),56.6,,54.3,,,,,56.4,
CABEE_2,Number of businesses - at 30 June,Number of non-employing businesses,,,,,304199,319880,333597,320778,346632
CABEE_3,Number of businesses - at 30 June,Number of employing businesses: 1-4 employees,,,,,160573,161909,160316,192807,196353
CABEE_4,Number of businesses - at 30 June,Number of employing businesses: 5-19 employees,,,,,44171,45303,45520,47383,48289
CABEE_38,Number of businesses - at 30 June,Number of employing businesses: 20 or more employees,,,,,12721,13280,12898,13048,13383
CABEE_5,Number of businesses - at 30 June,Total number of businesses,,,,,521659,540373,552331,574007,604659
CABEE_7,Business entries - year ended 30 June,Number of non employing business entries,,,,,,66596,65328,64609,81583
CABEE_8,Business entries - year ended 30 June,Number of employing business entries: 1-4 employees,,,,,,24477,22945,30359,29454
CABEE_9,Business entries - year ended 30 June,Number of employing business entries: 5-19 employees,,,,,,1851,1795,1790,1949
CABEE_39,Business entries - year ended 30 June,Number of employing business entries: 20 or more employees,,,,,,297,238,267,309
CABEE_10,Business entries - year ended 30 June,Total number of business entries,,,,,,93220,90300,97024,113284
CABEE_12,Business exits - year ended 30 June,Number of non employing business exits,,,,,,53859,56471,59125,58453
CABEE_13,Business exits - year ended 30 June,Number of employing business exits: 1-4 employees,,,,,,16594,17035,12079,18635
CABEE_14,Business exits - year ended 30 June,Number of employing business exits: 5-19 employees,,,,,,2268,2320,1720,2200
CABEE_40,Business exits - year ended 30 June,Number of employing business exits: 20 or more employees,,,,,,413,397,388,432
CABEE_15,Business exits - year ended 30 June,Total number of business exits,,,,,,73133,76221,73312,79720
CABEE_19,Number of businesses by industry - at 30 June,"Agriculture, forestry and fishing (no.)",,,,,5289,5212,5091,5204,5249
CABEE_28,Number of businesses by industry - at 30 June,Mining (no.),,,,,789,781,775,773,771
CABEE_27,Number of businesses by industry - at 30 June,Manufacturing (no.),,,,,17804,17955,17907,18497,19267
CABEE_23,Number of businesses by industry - at 30 June,"Electricity, gas water and waste services (no.)",,,,,1429,1496,1577,1681,1781
CABEE_21,Number of businesses by industry - at 30 June,Construction (no.),,,,,86494,89492,90539,95116,102839
CABEE_37,Number of businesses by industry - at 30 June,Wholesale trade (no.),,,,,22069,22254,22335,23040,23370
CABEE_34,Number of businesses by industry - at 30 June,Retail trade (no.),,,,,30939,31521,32004,34350,36464
CABEE_17,Number of businesses by industry - at 30 June,Accommodation and food services (no.),,,,,21829,22251,22647,24036,24883
CABEE_36,Number of businesses by industry - at 30 June,"Transport, postal and warehousing (no.)",,,,,47430,52221,53625,50674,50628
CABEE_26,Number of businesses by industry - at 30 June,Information media and telecommunications (no.),,,,,7690,7886,7787,8072,8341
CABEE_24,Number of businesses by industry - at 30 June,Financial and insurance services (no.),,,,,31727,33056,34603,36464,38911
